order_id,customer_id,order status,payment_method
2990,4969,Delivered,Net Banking
2991,2333,Delivered,Cash on Delivery
2992,3735,Delivered,Loyalty Points
2993,3900,Canceled,UPI
2994,1239,Delivered,Loyalty Points
2995,1432,Delivered,Loyalty Points
2996,4330,Delivered,Cash on Delivery
2997,3406,Canceled,Loyalty Points
2998,4246,Delivered,Loyalty Points
2999,2949,Canceled,UPI
3000,1257,Canceled,Cash on Delivery
3001,629,In Transit,Net Banking
3002,3362,Delivered,Loyalty Points
3003,4922,Canceled,Cash on Delivery
3004,3144,Canceled,Net Banking
3005,3751,Delivered,Cash on Delivery
3006,1286,Delivered,Net Banking
3007,2213,Canceled,Net Banking
3008,2937,Canceled,Loyalty Points
3009,4002,In Transit,Cash on Delivery
3010,3965,Canceled,Cash on Delivery
3011,444,In Transit,Cash on Delivery
3012,2579,In Transit,Loyalty Points
3013,4695,Canceled,Loyalty Points
3014,2128,Canceled,UPI
3015,3266,In Transit,UPI
3016,1187,In Transit,Net Banking
3017,2179,Canceled,UPI
3018,2075,In Transit,Cash on Delivery
3019,1226,Canceled,Cash on Delivery
3020,1631,Canceled,Net Banking
3021,1045,Canceled,Net Banking
3022,3952,Delivered,Net Banking
3023,3456,In Transit,Net Banking
3024,4855,Canceled,Net Banking
3025,701,In Transit,UPI
3026,2554,In Transit,Net Banking
3027,1466,Delivered,Cash on Delivery
3028,1547,In Transit,Net Banking
3029,3231,In Transit,UPI
3030,4925,Delivered,Cash on Delivery
3031,4523,Canceled,Net Banking
3032,218,Delivered,Cash on Delivery
3033,3338,Delivered,UPI
3034,3692,Delivered,Loyalty Points
3035,1781,In Transit,Net Banking
3036,1371,Canceled,Loyalty Points
3037,2526,Delivered,Cash on Delivery
3038,4675,In Transit,Net Banking
3039,3057,In Transit,Cash on Delivery
3040,2579,Delivered,Net Banking
3041,4748,Canceled,Cash on Delivery
3042,737,In Transit,Cash on Delivery
3043,1990,In Transit,Cash on Delivery
3044,1973,Canceled,Cash on Delivery
3045,4312,Delivered,Cash on Delivery
3046,491,Delivered,Net Banking
3047,4131,Delivered,Net Banking
3048,4753,Delivered,Net Banking
3049,3663,Canceled,Cash on Delivery
3050,2129,Delivered,Loyalty Points
3051,2686,Canceled,UPI
3052,3739,Delivered,Cash on Delivery
3053,2428,In Transit,UPI
3054,3785,Canceled,Loyalty Points
3055,895,Delivered,UPI
3056,4803,Canceled,Cash on Delivery
3057,1408,Delivered,Loyalty Points
3058,1652,Canceled,Net Banking
3059,4125,Canceled,Cash on Delivery
3060,1483,In Transit,UPI
3061,2221,Canceled,Net Banking
3062,3305,Canceled,Net Banking
3063,2511,Delivered,Loyalty Points
3064,4438,In Transit,Loyalty Points
3065,2539,Canceled,Loyalty Points
3066,3375,Delivered,Cash on Delivery
3067,4330,In Transit,Cash on Delivery
3068,2589,Canceled,Net Banking
3069,2581,Canceled,Net Banking
3070,308,In Transit,Net Banking
3071,1853,Delivered,UPI
3072,1404,In Transit,Cash on Delivery
3073,3543,In Transit,Cash on Delivery
3074,1499,In Transit,Cash on Delivery
3075,1431,Canceled,UPI
3076,1096,Delivered,Loyalty Points
3077,2261,Delivered,UPI
3078,3548,Delivered,Cash on Delivery
3079,3491,Canceled,Loyalty Points
3080,4295,In Transit,Cash on Delivery
3081,1410,Canceled,Net Banking
3082,4018,In Transit,Loyalty Points
3083,1185,Delivered,Net Banking
3084,4283,Canceled,Loyalty Points
3085,2520,In Transit,Net Banking
3086,4849,In Transit,UPI
3087,289,Delivered,Loyalty Points
3088,1545,Delivered,UPI
3089,1816,In Transit,Net Banking
3090,4779,Canceled,Cash on Delivery
3091,4717,In Transit,Net Banking
3092,1523,In Transit,UPI
3093,603,In Transit,Loyalty Points
3094,1742,Delivered,UPI
3095,2754,Canceled,Net Banking
3096,1612,Canceled,Cash on Delivery
3097,2807,In Transit,UPI
3098,602,In Transit,UPI
3099,101,In Transit,UPI
3100,2941,Delivered,Net Banking
3101,86,In Transit,Cash on Delivery
3102,2353,Canceled,UPI
3103,2635,In Transit,UPI
3104,3304,Delivered,Net Banking
3105,1944,Delivered,UPI
3106,2684,Canceled,Net Banking
3107,1803,Delivered,Net Banking
3108,4706,Canceled,Loyalty Points
3109,3456,Delivered,UPI
3110,4709,Canceled,Cash on Delivery
3111,1857,Canceled,Loyalty Points
3112,287,In Transit,Net Banking
3113,2237,Delivered,UPI
3114,1376,In Transit,Cash on Delivery
3115,343,In Transit,Cash on Delivery
3116,191,In Transit,UPI
3117,1843,Canceled,Loyalty Points
3118,4824,Delivered,UPI
3119,1328,Delivered,UPI
3120,1025,Delivered,Loyalty Points
3121,3082,Delivered,Loyalty Points
3122,1240,Canceled,Loyalty Points
3123,1351,In Transit,Loyalty Points
3124,2877,Delivered,Loyalty Points
3125,1569,Delivered,Loyalty Points
3126,4302,In Transit,Loyalty Points
3127,4701,Delivered,Net Banking
3128,3467,In Transit,Cash on Delivery
3129,1909,Canceled,Cash on Delivery
3130,3210,Canceled,UPI
3131,2653,Canceled,UPI
3132,1773,Delivered,Net Banking
3133,205,Canceled,Loyalty Points
3134,3782,In Transit,Cash on Delivery
3135,1845,Delivered,Net Banking
3136,4864,Delivered,Net Banking
3137,3731,Delivered,Net Banking
3138,2487,Canceled,Cash on Delivery
3139,3138,Canceled,Loyalty Points
3140,2019,Delivered,UPI
3141,2277,Canceled,Loyalty Points
3142,3230,Canceled,Loyalty Points
3143,3464,In Transit,Cash on Delivery
3144,4619,In Transit,UPI
3145,1945,In Transit,UPI
3146,2816,Delivered,UPI
3147,2222,In Transit,Loyalty Points
3148,4417,Canceled,Loyalty Points
3149,1394,Canceled,Net Banking
3150,4064,Delivered,Cash on Delivery
3151,225,In Transit,Net Banking
3152,3360,Canceled,Cash on Delivery
3153,1536,In Transit,UPI
3154,242,Delivered,Loyalty Points
3155,2020,In Transit,UPI
3156,3703,Delivered,Cash on Delivery
3157,2531,Canceled,Net Banking
3158,650,In Transit,Cash on Delivery
3159,1330,In Transit,Cash on Delivery
3160,2041,In Transit,Cash on Delivery
3161,4151,Delivered,Cash on Delivery
3162,2525,Delivered,Loyalty Points
3163,1549,Delivered,Cash on Delivery
3164,2050,Delivered,UPI
3165,2860,In Transit,Cash on Delivery
3166,1720,Delivered,Loyalty Points
3167,3264,Canceled,Net Banking
3168,487,Delivered,Net Banking
3169,4037,In Transit,UPI
3170,4992,Delivered,Cash on Delivery
3171,1979,Delivered,UPI
3172,615,In Transit,UPI
3173,508,Canceled,Cash on Delivery
3174,4373,In Transit,Cash on Delivery
3175,4515,Delivered,Cash on Delivery
3176,2126,Delivered,UPI
3177,2867,Delivered,Net Banking
3178,2800,Delivered,UPI
3179,2333,Delivered,Net Banking
3180,1903,Canceled,Net Banking
3181,1837,Canceled,UPI
3182,3149,Delivered,UPI
3183,3625,In Transit,Loyalty Points
3184,3065,In Transit,Net Banking
3185,1295,In Transit,Net Banking
3186,87,Canceled,Cash on Delivery
3187,897,In Transit,Net Banking
3188,1871,Delivered,Cash on Delivery
3189,4161,Canceled,Net Banking
3190,4707,In Transit,Cash on Delivery
3191,230,In Transit,UPI
3192,3599,Canceled,Cash on Delivery
3193,786,In Transit,Cash on Delivery
3194,928,In Transit,Net Banking
3195,1764,Delivered,Net Banking
3196,4768,Canceled,Cash on Delivery
3197,4211,Delivered,Cash on Delivery
3198,4479,Canceled,UPI
3199,813,In Transit,Cash on Delivery
3200,43,Delivered,Loyalty Points
3201,3383,In Transit,Net Banking
3202,2876,Canceled,Net Banking
3203,1185,Canceled,Cash on Delivery
3204,938,Canceled,UPI
3205,4937,In Transit,Loyalty Points
3206,1603,Canceled,Loyalty Points
3207,4555,In Transit,Loyalty Points
3208,4837,Delivered,Cash on Delivery
3209,387,In Transit,Net Banking
3210,1467,In Transit,UPI
3211,423,Delivered,Loyalty Points
3212,4056,Canceled,Net Banking
3213,4814,Canceled,UPI
3214,295,Delivered,Cash on Delivery
3215,610,Canceled,Cash on Delivery
3216,2323,In Transit,Cash on Delivery
3217,207,Delivered,Net Banking
3218,4769,In Transit,Loyalty Points
3219,4468,Canceled,UPI
3220,771,Delivered,Cash on Delivery
3221,1223,Delivered,Net Banking
3222,3561,Delivered,Cash on Delivery
3223,697,In Transit,UPI
3224,2038,In Transit,Cash on Delivery
3225,3159,Delivered,UPI
3226,4259,In Transit,Cash on Delivery
3227,57,Delivered,Loyalty Points
3228,4967,In Transit,Loyalty Points
3229,1060,In Transit,Net Banking
3230,4413,Canceled,UPI
3231,3425,Delivered,Net Banking
3232,2768,Canceled,Net Banking
3233,1800,In Transit,Loyalty Points
3234,4565,Delivered,Net Banking
3235,4154,Delivered,UPI
3236,2332,Delivered,Loyalty Points
3237,3719,In Transit,Cash on Delivery
3238,3952,Delivered,Cash on Delivery
3239,676,In Transit,Cash on Delivery
3240,4950,Canceled,Loyalty Points
3241,4617,In Transit,Net Banking
3242,4264,In Transit,UPI
3243,1349,In Transit,UPI
3244,4092,Canceled,Cash on Delivery
3245,3673,Delivered,UPI
3246,594,In Transit,Loyalty Points
3247,2949,Delivered,Net Banking
3248,3782,In Transit,UPI
3249,2583,Delivered,Cash on Delivery
3250,1450,Canceled,Cash on Delivery
3251,2104,Canceled,Cash on Delivery
3252,3678,In Transit,Loyalty Points
3253,760,Canceled,Cash on Delivery
3254,2795,In Transit,Loyalty Points
3255,4234,Canceled,UPI
3256,241,In Transit,Cash on Delivery
3257,2513,Canceled,Net Banking
3258,1089,Delivered,Net Banking
3259,3563,Delivered,Net Banking
3260,1938,Delivered,UPI
3261,2168,Canceled,Loyalty Points
3262,403,In Transit,Cash on Delivery
3263,2476,Delivered,Loyalty Points
3264,806,Delivered,Net Banking
3265,4330,In Transit,Cash on Delivery
3266,2462,In Transit,UPI
3267,2158,Delivered,Cash on Delivery
3268,2389,Delivered,Net Banking
3269,4861,In Transit,Net Banking
3270,1596,In Transit,Net Banking
3271,2797,In Transit,UPI
3272,2632,In Transit,Loyalty Points
3273,2623,Delivered,Cash on Delivery
3274,4361,In Transit,Cash on Delivery
3275,4844,Delivered,Net Banking
3276,169,Delivered,Net Banking
3277,2957,In Transit,UPI
3278,2458,Delivered,Loyalty Points
3279,3186,In Transit,Cash on Delivery
3280,1356,Delivered,UPI
3281,3581,Delivered,Loyalty Points
3282,889,Canceled,UPI
3283,37,In Transit,Cash on Delivery
3284,4791,Delivered,Cash on Delivery
3285,1576,In Transit,Cash on Delivery
3286,866,Delivered,Net Banking
3287,2392,In Transit,Net Banking
3288,2503,Delivered,Loyalty Points
3289,1648,Delivered,UPI
3290,4128,Delivered,Loyalty Points
3291,1989,In Transit,Net Banking
3292,2534,Canceled,Loyalty Points
3293,1430,Delivered,Net Banking
3294,4242,Canceled,Loyalty Points
3295,4556,Delivered,Loyalty Points
3296,454,Delivered,Cash on Delivery
3297,190,Delivered,Net Banking
3298,1766,Canceled,Loyalty Points
3299,4549,Delivered,Net Banking
3300,318,In Transit,UPI
3301,1510,Canceled,Loyalty Points
3302,4099,Canceled,Loyalty Points
3303,3885,Canceled,Loyalty Points
3304,3459,Canceled,Net Banking
3305,2203,Delivered,Loyalty Points
3306,2415,In Transit,UPI
3307,3212,Canceled,Cash on Delivery
3308,2147,Canceled,UPI
3309,4592,Delivered,Net Banking
3310,383,In Transit,Loyalty Points
3311,1414,Canceled,Net Banking
3312,3746,Canceled,Cash on Delivery
3313,570,Delivered,Loyalty Points
3314,2144,Delivered,UPI
3315,2026,Delivered,UPI
3316,2462,In Transit,Net Banking
3317,3255,Canceled,Cash on Delivery
3318,3591,Canceled,UPI
3319,1242,Canceled,UPI
3320,1549,Delivered,Net Banking
3321,2722,Delivered,Cash on Delivery
3322,3268,Delivered,Cash on Delivery
3323,3710,Canceled,Cash on Delivery
3324,1882,Delivered,Cash on Delivery
3325,627,Canceled,Cash on Delivery
3326,121,In Transit,Net Banking
3327,708,Canceled,Loyalty Points
3328,603,Canceled,Loyalty Points
3329,4773,Canceled,Net Banking
3330,554,In Transit,UPI
3331,3683,In Transit,Loyalty Points
3332,4345,In Transit,Net Banking
3333,4833,In Transit,UPI
3334,2747,In Transit,Cash on Delivery
3335,2205,Delivered,Net Banking
3336,685,Delivered,Net Banking
3337,4930,In Transit,UPI
3338,2696,Canceled,UPI
3339,1479,In Transit,UPI
3340,3393,Delivered,Loyalty Points
3341,2903,Canceled,Cash on Delivery
3342,3429,Canceled,Net Banking
3343,2075,Delivered,Net Banking
3344,2860,Delivered,Net Banking
3345,4561,In Transit,Loyalty Points
3346,2474,Delivered,Loyalty Points
3347,4822,In Transit,Net Banking
3348,3030,Canceled,Cash on Delivery
3349,4748,Delivered,Loyalty Points
3350,3511,Delivered,Cash on Delivery
3351,3238,In Transit,UPI
3352,2118,In Transit,Net Banking
3353,2903,In Transit,UPI
3354,3684,Delivered,Cash on Delivery
3355,2767,Canceled,Loyalty Points
3356,2304,In Transit,UPI
3357,528,Canceled,Net Banking
3358,2238,Canceled,Net Banking
3359,1532,Delivered,Net Banking
3360,3060,Canceled,Net Banking
3361,3535,Delivered,Loyalty Points
3362,1676,Delivered,Cash on Delivery
3363,2954,Canceled,Loyalty Points
3364,4798,In Transit,Loyalty Points
3365,1854,Canceled,Cash on Delivery
3366,1836,Canceled,Cash on Delivery
3367,3666,Delivered,Loyalty Points
3368,669,Canceled,Cash on Delivery
3369,2384,In Transit,Loyalty Points
3370,211,Canceled,Net Banking
3371,3065,Canceled,UPI
3372,3922,In Transit,Cash on Delivery
3373,3150,Delivered,Net Banking
3374,24,Canceled,Net Banking
3375,4541,Canceled,Cash on Delivery
3376,4975,In Transit,Net Banking
3377,3087,Delivered,Net Banking
3378,2964,In Transit,Net Banking
3379,4427,In Transit,UPI
3380,4772,Delivered,Cash on Delivery
3381,1128,Canceled,Loyalty Points
3382,2278,In Transit,UPI
3383,3126,Delivered,UPI
3384,4627,In Transit,Cash on Delivery
3385,2285,Delivered,Net Banking
3386,559,Canceled,Loyalty Points
3387,3699,Delivered,UPI
3388,395,Canceled,Net Banking
3389,3584,In Transit,UPI
3390,3970,Delivered,Loyalty Points
3391,4897,Canceled,Net Banking
3392,2501,Delivered,UPI
3393,1921,Canceled,Cash on Delivery
3394,408,In Transit,Loyalty Points
3395,1797,Delivered,Loyalty Points
3396,2546,In Transit,Loyalty Points
3397,3172,Canceled,Net Banking
3398,3104,Canceled,UPI
3399,1344,Delivered,Cash on Delivery
3400,4693,In Transit,Loyalty Points
3401,2974,Canceled,Net Banking
3402,4094,Canceled,Net Banking
3403,3641,Canceled,Net Banking
3404,3866,Delivered,Cash on Delivery
3405,608,In Transit,UPI
3406,1167,Delivered,Net Banking
3407,3979,Delivered,UPI
3408,103,Delivered,Net Banking
3409,4955,Delivered,Net Banking
3410,2275,In Transit,Cash on Delivery
3411,3210,In Transit,Loyalty Points
3412,1879,In Transit,Cash on Delivery
3413,1029,Canceled,Loyalty Points
3414,3912,In Transit,Net Banking
3415,1059,Canceled,Cash on Delivery
3416,4022,Delivered,Loyalty Points
3417,1899,Delivered,Loyalty Points
3418,1135,Delivered,Loyalty Points
3419,3060,In Transit,Loyalty Points
3420,3185,Canceled,UPI
3421,411,Delivered,Net Banking
3422,2847,Delivered,Loyalty Points
3423,3370,Canceled,Cash on Delivery
3424,2339,Canceled,Net Banking
3425,4549,Canceled,UPI
3426,4641,Canceled,Cash on Delivery
3427,2560,Canceled,Net Banking
3428,3986,In Transit,Cash on Delivery
3429,2363,In Transit,UPI
3430,3496,Canceled,Net Banking
3431,819,Canceled,Loyalty Points
3432,832,In Transit,Loyalty Points
3433,4928,In Transit,Loyalty Points
3434,1545,In Transit,Cash on Delivery
3435,1490,In Transit,Cash on Delivery
3436,887,In Transit,Loyalty Points
3437,2965,Delivered,Cash on Delivery
3438,359,Canceled,Loyalty Points
3439,3421,In Transit,Cash on Delivery
3440,4412,Canceled,Cash on Delivery
3441,1816,Delivered,Cash on Delivery
3442,3698,Canceled,Cash on Delivery
3443,3722,Canceled,UPI
3444,4947,Delivered,UPI
3445,1637,Canceled,Net Banking
3446,2869,Delivered,UPI
3447,4582,Delivered,Net Banking
3448,1205,In Transit,Net Banking
3449,1072,Delivered,Cash on Delivery
3450,877,Canceled,Cash on Delivery
3451,4421,In Transit,UPI
3452,2740,Canceled,UPI
3453,222,In Transit,Loyalty Points
3454,4566,In Transit,Loyalty Points
3455,1399,In Transit,Loyalty Points
3456,1004,Delivered,UPI
3457,595,Delivered,UPI
3458,1768,In Transit,Net Banking
3459,2205,Canceled,Cash on Delivery
3460,3160,In Transit,Loyalty Points
3461,4796,In Transit,UPI
3462,3037,In Transit,UPI
3463,3735,In Transit,Loyalty Points
3464,4885,Delivered,UPI
3465,4501,In Transit,Cash on Delivery
3466,1234,Delivered,Net Banking
3467,4038,Delivered,UPI
3468,1150,In Transit,Cash on Delivery
3469,4203,Delivered,Loyalty Points
3470,231,Canceled,UPI
3471,76,Canceled,Loyalty Points
3472,4252,In Transit,Cash on Delivery
3473,1357,Canceled,Net Banking
3474,3539,Canceled,Cash on Delivery
3475,4865,Canceled,Cash on Delivery
3476,3769,In Transit,Loyalty Points
3477,2940,Delivered,UPI
3478,1685,Delivered,Cash on Delivery
3479,4459,Delivered,Loyalty Points
3480,4803,In Transit,Loyalty Points
3481,2693,In Transit,Net Banking
3482,3895,Delivered,Net Banking
3483,4399,Canceled,UPI
3484,4732,In Transit,Cash on Delivery
3485,548,In Transit,Cash on Delivery
3486,1435,In Transit,UPI
3487,4363,Canceled,Cash on Delivery
3488,4547,Canceled,Cash on Delivery
3489,289,Canceled,UPI
3490,4001,In Transit,Loyalty Points
3491,593,Delivered,Loyalty Points
3492,30,In Transit,Cash on Delivery
3493,735,Delivered,Net Banking
3494,3337,In Transit,Loyalty Points
3495,2020,In Transit,UPI
3496,4151,Canceled,Loyalty Points
3497,1132,In Transit,Net Banking
3498,1066,Delivered,UPI
3499,4609,Canceled,Loyalty Points
3500,1072,In Transit,Cash on Delivery
3501,4255,Canceled,Loyalty Points
3502,1521,Delivered,Loyalty Points
3503,1901,Delivered,Loyalty Points
3504,2860,Delivered,Loyalty Points
3505,1959,Canceled,Cash on Delivery
3506,2430,In Transit,Loyalty Points
3507,4442,Canceled,Loyalty Points
3508,4856,In Transit,Cash on Delivery
3509,1801,Delivered,Net Banking
3510,4998,Canceled,Net Banking
3511,3931,Delivered,UPI
3512,933,In Transit,Net Banking
3513,1174,Delivered,UPI
3514,3432,Delivered,Net Banking
3515,1562,Delivered,UPI
3516,2721,In Transit,Net Banking
3517,2977,Delivered,Loyalty Points
3518,595,In Transit,UPI
3519,257,In Transit,Cash on Delivery
3520,3433,Delivered,Cash on Delivery
3521,3333,Delivered,Cash on Delivery
3522,2881,In Transit,UPI
3523,127,Canceled,UPI
3524,315,In Transit,UPI
3525,97,In Transit,UPI
3526,3461,Canceled,UPI
3527,4144,Canceled,Net Banking
3528,4394,In Transit,Cash on Delivery
3529,4296,Delivered,Net Banking
3530,3247,In Transit,Cash on Delivery
3531,3545,Delivered,UPI
3532,1371,Canceled,Cash on Delivery
3533,1164,In Transit,UPI
3534,3269,Delivered,Cash on Delivery
3535,1350,Canceled,Cash on Delivery
3536,1581,Delivered,Net Banking
3537,1931,Canceled,UPI
3538,2036,Delivered,Cash on Delivery
3539,1150,Canceled,Net Banking
3540,4667,Canceled,UPI
3541,4436,Canceled,UPI
3542,103,Delivered,Loyalty Points
3543,4723,Canceled,Loyalty Points
3544,2673,Delivered,Net Banking
3545,1593,Canceled,Cash on Delivery
3546,3161,In Transit,Loyalty Points
3547,4098,In Transit,Cash on Delivery
3548,690,Canceled,Loyalty Points
3549,4772,Canceled,UPI
3550,1232,Delivered,Cash on Delivery
3551,3468,Canceled,Cash on Delivery
3552,3134,Delivered,Loyalty Points
3553,3757,In Transit,Net Banking
3554,1274,Canceled,Loyalty Points
3555,2952,Canceled,UPI
3556,1980,In Transit,Loyalty Points
3557,2097,Delivered,Net Banking
3558,3539,Delivered,UPI
3559,2218,Delivered,Loyalty Points
3560,2055,Delivered,Loyalty Points
3561,3321,In Transit,Loyalty Points
3562,2704,Canceled,Loyalty Points
3563,765,In Transit,Loyalty Points
3564,3474,In Transit,Loyalty Points
3565,4954,Delivered,Loyalty Points
3566,2033,In Transit,Net Banking
3567,4936,Delivered,Loyalty Points
3568,1201,In Transit,Net Banking
3569,3469,Delivered,Loyalty Points
3570,4346,Canceled,UPI
3571,4136,In Transit,UPI
3572,3163,Delivered,Loyalty Points
3573,917,In Transit,Net Banking
3574,3353,In Transit,Cash on Delivery
3575,1501,Canceled,Net Banking
3576,3643,Canceled,UPI
3577,2183,In Transit,UPI
3578,1607,Canceled,Net Banking
3579,121,In Transit,Net Banking
3580,3741,In Transit,Cash on Delivery
3581,790,In Transit,Net Banking
3582,3292,In Transit,Loyalty Points
3583,756,Delivered,Loyalty Points
3584,131,Canceled,UPI
3585,2913,Delivered,Cash on Delivery
3586,6,Delivered,UPI
3587,2150,Canceled,Loyalty Points
3588,3266,Delivered,UPI
3589,3396,In Transit,UPI
3590,1288,Canceled,Loyalty Points
3591,1359,Delivered,UPI
3592,2062,Delivered,Cash on Delivery
3593,771,Delivered,Loyalty Points
3594,3429,Canceled,Cash on Delivery
3595,3220,Delivered,Loyalty Points
3596,3674,Delivered,Loyalty Points
3597,3131,Delivered,UPI
3598,4617,In Transit,UPI
3599,2314,Delivered,UPI
3600,81,Canceled,Loyalty Points
3601,3673,Canceled,Cash on Delivery
3602,18,In Transit,UPI
3603,3454,Canceled,Net Banking
3604,3498,In Transit,Net Banking
3605,374,In Transit,UPI
3606,3201,In Transit,Net Banking
